idx,size,x,y,grid_size
1474568,10,5,5,7
1474568,10,6,2,7
1474568,10,6,3,7
1474568,10,6,6,7
1474591,10,0,2,7
1474591,10,0,6,7
1474591,10,1,0,7
1474591,10,1,5,7
1474591,10,2,5,7
1474591,10,4,5,7
1474591,10,5,0,7
1474591,10,5,5,7
1474591,10,6,2,7
1474591,10,6,6,7
1491340,10,0,2,7
1491340,10,0,5,7
1491340,10,1,5,7
1491340,10,2,0,7
1491340,10,2,6,7
1491340,10,3,0,7
1491340,10,3,6,7
1491340,10,5,1,7
1491340,10,5,6,7
1491340,10,6,0,7
1491345,10,0,2,7
1491345,10,0,5,7
1491345,10,1,5,7
1491345,10,2,0,7
1491345,10,2,6,7
1491345,10,3,0,7
1491345,10,3,6,7
1491345,10,5,0,7
1491345,10,5,6,7
1491345,10,6,0,7
1491347,10,0,2,7
1491347,10,0,5,7
1491347,10,1,5,7
1491347,10,2,0,7
1491347,10,2,6,7
1491347,10,3,0,7
1491347,10,3,6,7
1491347,10,5,0,7
1491347,10,5,1,7
1491347,10,5,6,7
1491351,10,0,2,7
1491351,10,0,5,7
1491351,10,1,5,7
1491351,10,2,0,7
1491351,10,2,6,7
1491351,10,3,0,7
1491351,10,3,6,7
1491351,10,4,1,7
1491351,10,5,1,7
1491351,10,5,4,7
1500085,10,0,2,7
1500085,10,0,5,7
1500085,10,1,2,7
1500085,10,2,0,7
1500085,10,2,1,7
1500085,10,4,6,7
1500085,10,5,0,7
1500085,10,5,6,7
1500085,10,6,4,7
1500085,10,6,5,7
1500540,10,0,2,7
1500540,10,0,5,7
1500540,10,1,2,7
1500540,10,1,6,7
1500540,10,2,0,7
1500540,10,2,1,7
1500540,10,2,6,7
1500540,10,5,0,7
1500540,10,6,1,7
1500540,10,6,2,7
1500979,10,0,2,7
1500979,10,0,5,7
1500979,10,1,2,7
1500979,10,1,5,7
1500979,10,2,0,7
1500979,10,2,6,7
1500979,10,3,0,7
1500979,10,5,0,7
1500979,10,5,6,7
1500979,10,6,0,7
1501108,10,0,2,7
1501108,10,0,5,7
1501108,10,1,2,7
1501108,10,1,4,7
1501108,10,5,2,7
1501108,10,5,4,7
1501108,10,6,0,7
1501108,10,6,1,7
1501108,10,6,5,7
1501108,10,6,6,7
1501544,10,0,2,7
1501544,10,0,5,7
1501544,10,1,2,7
1501544,10,1,4,7
1501544,10,2,0,7
1501544,10,5,2,7
1501544,10,5,4,7
1501544,10,6,0,7
1501544,10,6,2,7
1501544,10,6,5,7
1501608,10,0,2,7
1501608,10,0,5,7
1501608,10,1,2,7
1501608,10,1,4,7
1501608,10,2,0,7
1501608,10,4,0,7
1501608,10,5,2,7
1501608,10,5,4,7
1501608,10,6,2,7
1501608,10,6,5,7
1506110,10,0,2,7
1506110,10,0,5,7
1506110,10,1,0,7
1506110,10,1,3,7
1506110,10,4,1,7
1506110,10,4,6,7
1506110,10,6,2,7
1506110,10,6,3,7
1506110,10,6,5,7
1506110,10,6,6,7
1506634,10,0,2,7
1506634,10,0,5,7
1506634,10,1,0,7
1506634,10,1,2,7
1506634,10,2,0,7
1506634,10,5,0,7
1506634,10,5,2,7
1506634,10,6,2,7
1506634,10,6,4,7
1506634,10,6,5,7
1506667,10,0,2,7
1506667,10,0,5,7
1506667,10,1,0,7
1506667,10,1,2,7
1506667,10,2,0,7
1506667,10,4,0,7
1506667,10,5,0,7
1506667,10,5,2,7
1506667,10,6,2,7
1506667,10,6,5,7
1507018,10,0,2,7
1507018,10,0,5,7
1507018,10,1,0,7
1507018,10,1,1,7
1507018,10,4,0,7
1507018,10,4,1,7
1507018,10,6,2,7
1507018,10,6,3,7
1507018,10,6,5,7
1507018,10,6,6,7
1508628,10,0,2,7
1508628,10,0,5,7
1508628,10,0,6,7
1508628,10,2,5,7
1508628,10,5,0,7
1508628,10,5,2,7
1508628,10,5,6,7
1508628,10,6,0,7
1508628,10,6,2,7
1508628,10,6,5,7
1508848,10,0,2,7
1508848,10,0,5,7
1508848,10,0,6,7
1508848,10,2,5,7
1508848,10,2,6,7
1508848,10,5,0,7
1508848,10,6,0,7
1508848,10,6,2,7
1508848,10,6,3,7
1508848,10,6,5,7
1508856,10,0,2,7
1508856,10,0,5,7
1508856,10,0,6,7
1508856,10,2,5,7
1508856,10,2,6,7
1508856,10,5,0,7
1508856,10,5,6,7
1508856,10,6,0,7
1508856,10,6,2,7
1508856,10,6,5,7
1509733,10,0,2,7
1509733,10,0,5,7
1509733,10,0,6,7
1509733,10,2,1,7
1509733,10,2,6,7
1509733,10,3,0,7
1509733,10,3,6,7
1509733,10,5,0,7
1509733,10,5,6,7
1509733,10,6,0,7
1510014,10,0,2,7
1510014,10,0,5,7
1510014,10,0,6,7
1510014,10,2,0,7
1510014,10,5,0,7
1510014,10,5,2,7
1510014,10,5,6,7
1510014,10,6,0,7
1510014,10,6,2,7
1510014,10,6,5,7
1510228,10,0,2,7
1510228,10,0,5,7
1510228,10,0,6,7
1510228,10,2,0,7
1510228,10,2,6,7
1510228,10,5,0,7
1510228,10,5,6,7
1510228,10,6,0,7
1510228,10,6,2,7
1510228,10,6,5,7
1510296,10,0,2,7
1510296,10,0,5,7
1510296,10,0,6,7
1510296,10,2,0,7
1510296,10,2,6,7
1510296,10,3,0,7
1510296,10,3,6,7
1510296,10,5,0,7
1510296,10,5,6,7
1510296,10,6,0,7
1510336,10,0,2,7
1510336,10,0,5,7
1510336,10,0,6,7
1510336,10,2,0,7
1510336,10,2,5,7
1510336,10,5,0,7
1510336,10,5,2,7
1510336,10,5,6,7
1510336,10,6,0,7
1510336,10,6,5,7
1510397,10,0,2,7
1510397,10,0,5,7
1510397,10,0,6,7
1510397,10,2,0,7
1510397,10,2,5,7
1510397,10,2,6,7
1510397,10,5,0,7
1510397,10,5,6,7
1510397,10,6,0,7
1510397,10,6,5,7
1510541,10,0,2,7
1510541,10,0,5,7
1510541,10,0,6,7
1510541,10,2,0,7
1510541,10,2,1,7
1510541,10,2,6,7
1510541,10,5,0,7
1510541,10,5,6,7
1510541,10,6,0,7
1510541,10,6,5,7
1510561,10,0,2,7
1510561,10,0,5,7
1510561,10,0,6,7
1510561,10,2,0,7
1510561,10,2,1,7
1510561,10,2,6,7
1510561,10,3,6,7
1510561,10,5,0,7
1510561,10,5,6,7
1510561,10,6,0,7
1510584,10,0,2,7
1510584,10,0,5,7
1510584,10,0,6,7
1510584,10,2,0,7
1510584,10,2,1,7
1510584,10,2,5,7
1510584,10,3,6,7
1510584,10,5,0,7
1510584,10,5,6,7
1510584,10,6,0,7
1510592,10,0,2,7
1510592,10,0,5,7
1510592,10,0,6,7
1510592,10,2,0,7
1510592,10,2,1,7
1510592,10,2,5,7
1510592,10,2,6,7
1510592,10,5,0,7
1510592,10,5,6,7
1510592,10,6,0,7
1511120,10,0,2,7
1511120,10,0,5,7
1511120,10,0,6,7
1511120,10,1,3,7
1511120,10,2,3,7
1511120,10,4,3,7
1511120,10,5,3,7
1511120,10,6,2,7
1511120,10,6,5,7
1511120,10,6,6,7
1511440,10,0,2,7
1511440,10,0,5,7
1511440,10,0,6,7
1511440,10,1,2,7
1511440,10,2,0,7
1511440,10,5,6,7
1511440,10,6,0,7
1511440,10,6,2,7
1511440,10,6,3,7
1511440,10,6,5,7
1511472,10,0,2,7
1511472,10,0,5,7
1511472,10,0,6,7
1511472,10,1,2,7
1511472,10,2,0,7
1511472,10,5,0,7
1511472,10,6,0,7
1511472,10,6,2,7
1511472,10,6,3,7
1511472,10,6,5,7
1511480,10,0,2,7
1511480,10,0,5,7
1511480,10,0,6,7
1511480,10,1,2,7
1511480,10,2,0,7
1511480,10,5,0,7
1511480,10,5,6,7
1511480,10,6,0,7
1511480,10,6,2,7
1511480,10,6,5,7
1511490,10,0,2,7
1511490,10,0,5,7
1511490,10,0,6,7
1511490,10,1,2,7
1511490,10,2,0,7
1511490,10,5,0,7
1511490,10,5,2,7
1511490,10,6,0,7
1511490,10,6,3,7
1511490,10,6,5,7
1511492,10,0,2,7
1511492,10,0,5,7
1511492,10,0,6,7
1511492,10,1,2,7
1511492,10,2,0,7
1511492,10,5,0,7
1511492,10,5,2,7
1511492,10,6,0,7
1511492,10,6,2,7
1511492,10,6,5,7
1511577,10,0,2,7
1511577,10,0,5,7
1511577,10,0,6,7
1511577,10,1,2,7
1511577,10,2,0,7
1511577,10,2,1,7
1511577,10,5,0,7
1511577,10,5,6,7
1511577,10,6,0,7
1511577,10,6,5,7
1512262,10,0,2,7
1512262,10,0,5,7
1512262,10,0,6,7
1512262,10,1,0,7
1512262,10,1,2,7
1512262,10,2,0,7
1512262,10,5,0,7
1512262,10,6,0,7
1512262,10,6,2,7
1512262,10,6,3,7
1512267,10,0,2,7
1512267,10,0,5,7
1512267,10,0,6,7
1512267,10,1,0,7
1512267,10,1,2,7
1512267,10,2,0,7
1512267,10,5,0,7
1512267,10,5,2,7
1512267,10,6,0,7
1512267,10,6,3,7
1512268,10,0,2,7
1512268,10,0,5,7
1512268,10,0,6,7
1512268,10,1,0,7
1512268,10,1,2,7
1512268,10,2,0,7
1512268,10,5,0,7
1512268,10,5,2,7
1512268,10,6,0,7
1512268,10,6,2,7
1518005,10,0,2,7
1518005,10,0,4,7
1518005,10,2,1,7
1518005,10,2,5,7
1518005,10,4,1,7
1518005,10,4,5,7
1518005,10,5,0,7
1518005,10,5,6,7
1518005,10,6,0,7
1518005,10,6,6,7
1518769,10,0,2,7
1518769,10,0,4,7
1518769,10,2,0,7
1518769,10,2,6,7
1518769,10,3,0,7
1518769,10,3,6,7
1518769,10,5,0,7
1518769,10,5,6,7
1518769,10,6,1,7
1518769,10,6,5,7
1519171,10,0,2,7
1519171,10,0,4,7
1519171,10,2,0,7
1519171,10,2,1,7
1519171,10,2,5,7
1519171,10,2,6,7
1519171,10,4,1,7
1519171,10,4,5,7
1519171,10,5,0,7
1519171,10,5,6,7
1522049,10,0,2,7
1522049,10,0,4,7
1522049,10,1,5,7
1522049,10,2,0,7
1522049,10,3,0,7
1522049,10,3,6,7
1522049,10,5,1,7
1522049,10,5,6,7
1522049,10,6,1,7
1522049,10,6,5,7
1522383,10,0,2,7
1522383,10,0,4,7
1522383,10,1,5,7
1522383,10,1,6,7
1522383,10,3,0,7
1522383,10,3,6,7
1522383,10,4,0,7
1522383,10,5,1,7
1522383,10,6,1,7
1522383,10,6,5,7
1522451,10,0,2,7
1522451,10,0,4,7
1522451,10,1,5,7
1522451,10,1,6,7
1522451,10,2,0,7
1522451,10,4,0,7
1522451,10,5,1,7
1522451,10,5,6,7
1522451,10,6,1,7
1522451,10,6,5,7
1527174,10,0,2,7
1527174,10,0,4,7
1527174,10,1,2,7
1527174,10,1,4,7
1527174,10,5,2,7
1527174,10,5,4,7
1527174,10,6,0,7
1527174,10,6,1,7
1527174,10,6,5,7
1527174,10,6,6,7
1527539,10,0,2,7
1527539,10,0,4,7
1527539,10,1,2,7
1527539,10,1,4,7
1527539,10,4,1,7
1527539,10,4,5,7
1527539,10,6,1,7
1527539,10,6,2,7
1527539,10,6,4,7
1527539,10,6,5,7
1528471,10,0,2,7
1528471,10,0,4,7
1528471,10,1,1,7
1528471,10,2,6,7
1528471,10,3,0,7
1528471,10,3,6,7
1528471,10,5,0,7
1528471,10,5,5,7
1528471,10,6,1,7
1528471,10,6,5,7
1531763,10,0,2,7
1531763,10,0,4,7
1531763,10,1,0,7
1531763,10,1,6,7
1531763,10,3,0,7
1531763,10,3,6,7
1531763,10,4,0,7
1531763,10,4,6,7
1531763,10,6,1,7
1531763,10,6,5,7
1532914,10,0,2,7
1532914,10,0,4,7
1532914,10,1,0,7
1532914,10,1,1,7
1532914,10,3,0,7
1532914,10,3,6,7
1532914,10,4,6,7
1532914,10,5,5,7
1532914,10,6,1,7
1532914,10,6,5,7
1532957,10,0,2,7
1532957,10,0,4,7
1532957,10,1,0,7
1532957,10,1,1,7
1532957,10,2,6,7
1532957,10,4,6,7
1532957,10,5,0,7
1532957,10,5,5,7
1532957,10,6,1,7
1532957,10,6,5,7
1536408,10,0,2,7
1536408,10,0,4,7
1536408,10,0,5,7
1536408,10,1,2,7
1536408,10,5,2,7
1536408,10,5,4,7
1536408,10,6,0,7
1536408,10,6,1,7
1536408,10,6,5,7
1536408,10,6,6,7
1536975,10,0,2,7
1536975,10,0,4,7
1536975,10,0,5,7
1536975,10,1,2,7
1536975,10,2,1,7
1536975,10,4,6,7
1536975,10,5,0,7
1536975,10,5,6,7
1536975,10,6,4,7
1536975,10,6,5,7
1537209,10,0,2,7
1537209,10,0,4,7
1537209,10,0,5,7
1537209,10,1,1,7
1537209,10,2,1,7
1537209,10,4,1,7
1537209,10,5,1,7
1537209,10,6,2,7
1537209,10,6,4,7
1537209,10,6,5,7
1537751,10,0,2,7
1537751,10,0,4,7
1537751,10,0,5,7
1537751,10,1,0,7
1537751,10,1,2,7
1537751,10,5,0,7
1537751,10,5,2,7
1537751,10,6,2,7
1537751,10,6,4,7
1537751,10,6,5,7
1537806,10,0,2,7
1537806,10,0,4,7
1537806,10,0,5,7
1537806,10,1,0,7
1537806,10,1,2,7
1537806,10,4,0,7
1537806,10,5,0,7
1537806,10,5,2,7
1537806,10,6,2,7
1537806,10,6,5,7
1550375,10,0,2,7
1550375,10,0,3,7
1550375,10,2,0,7
1550375,10,2,3,7
1550375,10,3,0,7
1550375,10,3,2,7
1550375,10,4,6,7
1550375,10,5,6,7
1550375,10,6,4,7
1550375,10,6,5,7
1554565,10,0,2,7
1554565,10,0,3,7
1554565,10,1,5,7
1554565,10,1,6,7
1554565,10,2,0,7
1554565,10,4,0,7
1554565,10,5,1,7
1554565,10,5,6,7
1554565,10,6,3,7
1554565,10,6,5,7
1556999,10,0,2,7
1556999,10,0,3,7
1556999,10,1,4,7
1556999,10,1,5,7
1556999,10,4,5,7
1556999,10,5,0,7
1556999,10,5,5,7
1556999,10,6,0,7
1556999,10,6,2,7
1556999,10,6,3,7
1557280,10,0,2,7
1557280,10,0,3,7
1557280,10,1,4,7
1557280,10,1,5,7
1557280,10,2,0,7
1557280,10,4,5,7
1557280,10,5,0,7
1557280,10,5,1,7
1557280,10,6,2,7
1557280,10,6,3,7
1563385,10,0,2,7
1563385,10,0,3,7
1563385,10,1,0,7
1563385,10,1,1,7
1563385,10,4,6,7
1563385,10,5,0,7
1563385,10,5,5,7
1563385,10,6,2,7
1563385,10,6,3,7
1563385,10,6,5,7
1563659,10,0,2,7
1563659,10,0,3,7
1563659,10,1,0,7
1563659,10,1,1,7
1563659,10,4,0,7
1563659,10,5,0,7
1563659,10,6,2,7
1563659,10,6,3,7
1563659,10,6,5,7
1563659,10,6,6,7
1563672,10,0,2,7
1563672,10,0,3,7
1563672,10,1,0,7
1563672,10,1,1,7
1563672,10,4,0,7
1563672,10,5,0,7
1563672,10,5,5,7
1563672,10,6,2,7
1563672,10,6,3,7
1563672,10,6,6,7
1563673,10,0,2,7
1563673,10,0,3,7
1563673,10,1,0,7
1563673,10,1,1,7
1563673,10,4,0,7
1563673,10,5,0,7
1563673,10,5,5,7
1563673,10,6,2,7
1563673,10,6,3,7
1563673,10,6,5,7
1563883,10,0,2,7
1563883,10,0,3,7
1563883,10,1,0,7
1563883,10,1,1,7
1563883,10,2,6,7
1563883,10,4,6,7
1563883,10,5,0,7
1563883,10,5,5,7
1563883,10,6,3,7
1563883,10,6,5,7
1563965,10,0,2,7
1563965,10,0,3,7
1563965,10,1,0,7
1563965,10,1,1,7
1563965,10,2,5,7
1563965,10,4,0,7
1563965,10,5,4,7
1563965,10,5,5,7
1563965,10,6,2,7
1563965,10,6,3,7
1566029,10,0,2,7
1566029,10,0,3,7
1566029,10,0,6,7
1566029,10,2,2,7
1566029,10,4,0,7
1566029,10,5,0,7
1566029,10,5,2,7
1566029,10,6,3,7
1566029,10,6,5,7
1566029,10,6,6,7
1566102,10,0,2,7
1566102,10,0,3,7
1566102,10,0,6,7
1566102,10,2,2,7
1566102,10,2,6,7
1566102,10,5,0,7
1566102,10,5,3,7
1566102,10,5,5,7
1566102,10,6,3,7
1566102,10,6,5,7
1567310,10,0,2,7
1567310,10,0,3,7
1567310,10,0,6,7
1567310,10,1,6,7
1567310,10,2,5,7
1567310,10,5,1,7
1567310,10,5,2,7
1567310,10,6,0,7
1567310,10,6,3,7
1567310,10,6,5,7
1567464,10,0,2,7
1567464,10,0,3,7
1567464,10,0,6,7
1567464,10,1,6,7
1567464,10,2,0,7
1567464,10,5,6,7
1567464,10,6,0,7
1567464,10,6,2,7
1567464,10,6,3,7
1567464,10,6,5,7
1567789,10,0,2,7
1567789,10,0,3,7
1567789,10,0,6,7
1567789,10,1,5,7
1567789,10,4,5,7
1567789,10,5,0,7
1567789,10,5,5,7
1567789,10,6,2,7
1567789,10,6,3,7
1567789,10,6,6,7
1568172,10,0,2,7
1568172,10,0,3,7
1568172,10,0,6,7
1568172,10,1,5,7
1568172,10,2,5,7
1568172,10,4,5,7
1568172,10,5,5,7
1568172,10,6,2,7
1568172,10,6,3,7
1568172,10,6,6,7
1568347,10,0,2,7
1568347,10,0,3,7
1568347,10,0,6,7
1568347,10,1,5,7
1568347,10,2,0,7
1568347,10,5,0,7
1568347,10,5,1,7
1568347,10,6,2,7
1568347,10,6,3,7
1568347,10,6,5,7
1568756,10,0,2,7
1568756,10,0,3,7
1568756,10,0,6,7
1568756,10,1,1,7
1568756,10,1,6,7
1568756,10,4,0,7
1568756,10,5,1,7
1568756,10,5,2,7
1568756,10,6,3,7
1568756,10,6,5,7
1569327,10,0,2,7
1569327,10,0,3,7
1569327,10,0,6,7
1569327,10,1,0,7
1569327,10,1,5,7
1569327,10,5,0,7
1569327,10,5,5,7
1569327,10,6,2,7
1569327,10,6,3,7
1569327,10,6,6,7
1569349,10,0,2,7
1569349,10,0,3,7
1569349,10,0,6,7
1569349,10,1,0,7
1569349,10,1,5,7
1569349,10,4,5,7
1569349,10,5,0,7
1569349,10,5,5,7
1569349,10,6,2,7
1569349,10,6,6,7
1569441,10,0,2,7
1569441,10,0,3,7
1569441,10,0,6,7
1569441,10,1,0,7
1569441,10,1,5,7
1569441,10,2,5,7
1569441,10,5,5,7
1569441,10,6,2,7
1569441,10,6,3,7
1569441,10,6,6,7
1569454,10,0,2,7
1569454,10,0,3,7
1569454,10,0,6,7
1569454,10,1,0,7
1569454,10,1,5,7
1569454,10,2,5,7
1569454,10,4,5,7
1569454,10,5,5,7
1569454,10,6,2,7
1569454,10,6,6,7
1569483,10,0,2,7
1569483,10,0,3,7
1569483,10,0,6,7
1569483,10,1,0,7
1569483,10,1,5,7
1569483,10,2,0,7
1569483,10,5,0,7
1569483,10,5,1,7
1569483,10,6,2,7
1569483,10,6,3,7
1572183,10,0,2,7
1572183,10,0,3,7
1572183,10,0,5,7
1572183,10,1,6,7
1572183,10,2,6,7
1572183,10,4,6,7
1572183,10,5,6,7
1572183,10,6,2,7
1572183,10,6,3,7
1572183,10,6,5,7
1572301,10,0,2,7
1572301,10,0,3,7
1572301,10,0,5,7
1572301,10,1,6,7
1572301,10,2,0,7
1572301,10,4,0,7
1572301,10,5,6,7
1572301,10,6,2,7
1572301,10,6,3,7
1572301,10,6,5,7
1573070,10,0,2,7
1573070,10,0,3,7
1573070,10,0,5,7
1573070,10,1,5,7
1573070,10,2,0,7
1573070,10,5,0,7
1573070,10,5,1,7
1573070,10,6,2,7
1573070,10,6,3,7
1573070,10,6,5,7
1574048,10,0,2,7
1574048,10,0,3,7
1574048,10,0,5,7
1574048,10,1,0,7
1574048,10,2,6,7
1574048,10,4,6,7
1574048,10,5,0,7
1574048,10,6,2,7
1574048,10,6,3,7
1574048,10,6,5,7
1574110,10,0,2,7
1574110,10,0,3,7
1574110,10,0,5,7
1574110,10,1,0,7
1574110,10,2,0,7
1574110,10,4,0,7
1574110,10,5,0,7
1574110,10,6,2,7
1574110,10,6,3,7
1574110,10,6,5,7
1574226,10,0,2,7
1574226,10,0,3,7
1574226,10,0,5,7
1574226,10,1,0,7
1574226,10,1,5,7
1574226,10,2,6,7
1574226,10,5,0,7
1574226,10,5,1,7
1574226,10,6,2,7
1574226,10,6,3,7
1574242,10,0,2,7
1574242,10,0,3,7
1574242,10,0,5,7
1574242,10,1,0,7
1574242,10,1,5,7
1574242,10,2,0,7
1574242,10,5,0,7
1574242,10,5,1,7
1574242,10,6,2,7
1574242,10,6,3,7
1574323,10,0,2,7
1574323,10,0,3,7
1574323,10,0,5,7
1574323,10,1,0,7
1574323,10,1,1,7
1574323,10,4,0,7
1574323,10,6,2,7
1574323,10,6,3,7
1574323,10,6,5,7
1574323,10,6,6,7
1574336,10,0,2,7
1574336,10,0,3,7
1574336,10,0,5,7
1574336,10,1,0,7
1574336,10,1,1,7
1574336,10,4,0,7
1574336,10,5,5,7
1574336,10,6,2,7
1574336,10,6,3,7
1574336,10,6,6,7
1574337,10,0,2,7
1574337,10,0,3,7
1574337,10,0,5,7
1574337,10,1,0,7
1574337,10,1,1,7
1574337,10,4,0,7
1574337,10,5,5,7
1574337,10,6,2,7
1574337,10,6,3,7
1574337,10,6,5,7
1575011,10,0,2,7
1575011,10,0,3,7
1575011,10,0,5,7
1575011,10,0,6,7
1575011,10,2,6,7
1575011,10,5,6,7
1575011,10,6,0,7
1575011,10,6,2,7
1575011,10,6,3,7
1575011,10,6,5,7
1575072,10,0,2,7
1575072,10,0,3,7
1575072,10,0,5,7
1575072,10,0,6,7
1575072,10,2,6,7
1575072,10,5,0,7
1575072,10,6,0,7
1575072,10,6,2,7
1575072,10,6,3,7
1575072,10,6,5,7
1575082,10,0,2,7
1575082,10,0,3,7
1575082,10,0,5,7
1575082,10,0,6,7
1575082,10,2,6,7
1575082,10,5,0,7
1575082,10,5,3,7
1575082,10,6,0,7
1575082,10,6,3,7
1575082,10,6,5,7
1575084,10,0,2,7
1575084,10,0,3,7
1575084,10,0,5,7
1575084,10,0,6,7
1575084,10,2,6,7
1575084,10,5,0,7
1575084,10,5,3,7
1575084,10,6,0,7
1575084,10,6,2,7
1575084,10,6,5,7
1575214,10,0,2,7
1575214,10,0,3,7
1575214,10,0,5,7
1575214,10,0,6,7
1575214,10,2,2,7
1575214,10,4,0,7
1575214,10,5,2,7
1575214,10,6,3,7
1575214,10,6,5,7
1575214,10,6,6,7
1575239,10,0,2,7
1575239,10,0,3,7
1575239,10,0,5,7
1575239,10,0,6,7
1575239,10,2,2,7
1575239,10,2,6,7
1575239,10,5,3,7
1575239,10,5,5,7
1575239,10,6,3,7
1575239,10,6,5,7
1575381,10,0,2,7
1575381,10,0,3,7
1575381,10,0,5,7
1575381,10,0,6,7
1575381,10,2,1,7
1575381,10,2,6,7
1575381,10,5,0,7
1575381,10,5,3,7
1575381,10,6,2,7
1575381,10,6,5,7
1575383,10,0,2,7
1575383,10,0,3,7
1575383,10,0,5,7
1575383,10,0,6,7
1575383,10,2,1,7
1575383,10,2,6,7
1575383,10,5,0,7
1575383,10,5,3,7
1575383,10,6,0,7
1575383,10,6,5,7
1575476,10,0,2,7
1575476,10,0,3,7
1575476,10,0,5,7
1575476,10,0,6,7
1575476,10,2,0,7
1575476,10,5,6,7
1575476,10,6,0,7
1575476,10,6,2,7
1575476,10,6,3,7
1575476,10,6,5,7
1575505,10,0,2,7
1575505,10,0,3,7
1575505,10,0,5,7
1575505,10,0,6,7
1575505,10,2,0,7
1575505,10,5,0,7
1575505,10,6,0,7
1575505,10,6,2,7
1575505,10,6,3,7
1575505,10,6,5,7
1575513,10,0,2,7
1575513,10,0,3,7
1575513,10,0,5,7
1575513,10,0,6,7
1575513,10,2,0,7
1575513,10,5,0,7
1575513,10,5,1,7
1575513,10,6,2,7
1575513,10,6,3,7
1575513,10,6,5,7
1575577,10,0,2,7
1575577,10,0,3,7
1575577,10,0,5,7
1575577,10,0,6,7
1575577,10,2,0,7
1575577,10,2,1,7
1575577,10,5,0,7
1575577,10,5,1,7
1575577,10,6,2,7
1575577,10,6,5,7
1575836,10,0,2,7
1575836,10,0,3,7
1575836,10,0,5,7
1575836,10,0,6,7
1575836,10,1,0,7
1575836,10,2,0,7
1575836,10,5,0,7
1575836,10,6,0,7
1575836,10,6,2,7
1575836,10,6,3,7
1575840,10,0,2,7
1575840,10,0,3,7
1575840,10,0,5,7
1575840,10,0,6,7
1575840,10,1,0,7
1575840,10,2,0,7
1575840,10,5,0,7
1575840,10,5,1,7
1575840,10,6,2,7
1575840,10,6,3,7
1600716,10,0,1,7
1600716,10,2,4,7
1600716,10,2,6,7
1600716,10,3,0,7
1600716,10,3,1,7
1600716,10,3,6,7
1600716,10,5,0,7
1600716,10,5,1,7
1600716,10,6,4,7
1600716,10,6,6,7
1623135,10,0,1,7
1623135,10,2,0,7
1623135,10,2,6,7
1623135,10,3,0,7
1623135,10,5,1,7
1623135,10,5,2,7
1623135,10,5,4,7
1623135,10,5,5,7
1623135,10,6,0,7
1623135,10,6,6,7
1623295,10,0,1,7
1623295,10,2,0,7
1623295,10,2,6,7
1623295,10,3,0,7
1623295,10,3,6,7
1623295,10,5,1,7
1623295,10,5,2,7
1623295,10,5,5,7
1623295,10,6,0,7
1623295,10,6,6,7
1649629,10,0,1,7
1649629,10,1,4,7
1649629,10,2,5,7
1649629,10,2,6,7
1649629,10,4,0,7
1649629,10,4,6,7
1649629,10,5,0,7
1649629,10,5,6,7
1649629,10,6,1,7
1649629,10,6,2,7
1651687,10,0,1,7
1651687,10,1,4,7
1651687,10,2,0,7
1651687,10,2,6,7
1651687,10,3,1,7
1651687,10,3,6,7
1651687,10,5,0,7
1651687,10,5,6,7
1651687,10,6,4,7
1651687,10,6,6,7
1672986,10,0,1,7
1672986,10,1,2,7
1672986,10,1,6,7
1672986,10,3,0,7
1672986,10,3,1,7
1672986,10,3,6,7
1672986,10,5,1,7
1672986,10,5,5,7
1672986,10,6,0,7
1672986,10,6,6,7
1675379,10,0,1,7
1675379,10,1,2,7
1675379,10,1,5,7
1675379,10,1,6,7
1675379,10,3,1,7
1675379,10,3,5,7
1675379,10,3,6,7
1675379,10,4,1,7
1675379,10,6,0,7
1675379,10,6,6,7
1675454,10,0,1,7
1675454,10,1,2,7
1675454,10,1,5,7
1675454,10,1,6,7
1675454,10,3,0,7
1675454,10,3,1,7
1675454,10,3,6,7
1675454,10,4,6,7
1675454,10,6,0,7
1675454,10,6,6,7
1679592,10,0,1,7
1679592,10,1,2,7
1679592,10,1,3,7
1679592,10,1,5,7
1679592,10,1,6,7
1679592,10,3,1,7
1679592,10,3,6,7
1679592,10,5,1,7
1679592,10,6,0,7
1679592,10,6,3,7
1694870,10,0,1,7
1694870,10,1,1,7
1694870,10,1,5,7
1694870,10,3,1,7
1694870,10,3,5,7
1694870,10,3,6,7
1694870,10,4,1,7
1694870,10,5,0,7
1694870,10,6,0,7
1694870,10,6,6,7
1698225,10,0,1,7
1698225,10,1,1,7
1698225,10,1,4,7
1698225,10,1,5,7
1698225,10,3,1,7
1698225,10,3,5,7
1698225,10,3,6,7
1698225,10,5,0,7
1698225,10,6,0,7
1698225,10,6,6,7
1721115,10,0,1,7
1721115,10,0,6,7
1721115,10,2,1,7
1721115,10,2,6,7
1721115,10,3,0,7
1721115,10,3,6,7
1721115,10,4,0,7
1721115,10,4,5,7
1721115,10,6,0,7
1721115,10,6,5,7
1730465,10,0,1,7
1730465,10,0,6,7
1730465,10,1,3,7
1730465,10,1,6,7
1730465,10,4,0,7
1730465,10,4,5,7
1730465,10,6,0,7
1730465,10,6,1,7
1730465,10,6,3,7
1730465,10,6,4,7
1737985,10,0,1,7
1737985,10,0,6,7
1737985,10,1,0,7
1737985,10,1,6,7
1737985,10,4,5,7
1737985,10,4,6,7
1737985,10,5,4,7
1737985,10,6,0,7
1737985,10,6,1,7
1737985,10,6,4,7
1738071,10,0,1,7
